,cate,product,cost,review_star,review,tag
65,Beauty & Personal Care,"KISS Lash Adhesive with Aloe, Waterproof, Formaldehyde and Latex Free, Odor Free, Cruelty Free",$3.97 - $19.25,1,"I have used kiss brand lashes for years thought I would try the kiss brand adhesive. Well, have used it for 2 weeks and not once from the time I have applied it until I have gotten off of work has it dried clear. Back to Duo.",negative
66,Beauty & Personal Care,"KISS Lash Adhesive with Aloe, Waterproof, Formaldehyde and Latex Free, Odor Free, Cruelty Free",$3.97 - $19.25,1,"Stayed watery, didn’t get tacky as it said it would after 30sec and lashes didn’t stay on. A complete waste of money, and yes I know how to apply lashes.",negative
67,Beauty & Personal Care,"KISS Lash Adhesive with Aloe, Waterproof, Formaldehyde and Latex Free, Odor Free, Cruelty Free",$3.97 - $19.25,2,Does the job but does NOT dry clear,negative
68,Beauty & Personal Care,"KISS Lash Adhesive with Aloe, Waterproof, Formaldehyde and Latex Free, Odor Free, Cruelty Free",$3.97 - $19.25,1,Are used kiss glue in the past that comes in the tube with a brush and it works great. This literally did not stick at all his slides right off. Whether you let it dry or not. Zero adhesion,negative
69,Beauty & Personal Care,"KISS Lash Adhesive with Aloe, Waterproof, Formaldehyde and Latex Free, Odor Free, Cruelty Free",$3.97 - $19.25,1,Doesn't work,negative
70,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,5,It’s No Scam . You Really Get Your Hair And It’s The Real Thing . Any Questions You Gone Get An Respond Back And They Make Sure You Are Happy With Your Order,positive
71,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,3,"I just got hair in the mail , the hair feels like it’s a mixture of synthetic blend & it was very dry , I had to pull sun of the curls out. The length of this hair is a 26in & I order a 30in all around this Hair is really only two stars but I gave three because Amazons fast delivery",fair
72,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,3,Not HD lace and don’t give you the right length I ordered 30” and got like 24”,fair
73,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,5, I absolutely love this hair soft it’s just giving worth the buy,positive
74,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,4,The hair is nice and curly but does get kind of messy when not wet. Other than that its okay.,positive
75,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,5,This hair is quality and worth the money. I over love the softness and fullness of the hair. It’s super curly and soft to touch. The presentation of the hair was gorgeous and I will definitely be returning for another one!,positive
76,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,5,Hair is nice and full . TRUE TO LENGTH . Very soft and bouncy ! Also love the color on me .,positive
77,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,5,I love it! I can't wait to order more products,positive
78,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,5,Love the hair it feel so amazing when you rub your hands through no tangle or foul smell i would definitely order again,positive
79,Beauty & Personal Care,Beaushiny Water Wave Wig With Baby Hair 13X4 Glueless HD Lace Front Curly Pre Plucked Hairline 30 inch Brazilian Virgin Human Wigs For Black Women 180% Density Wet and Wavy,$11.95,1,"Bought this hair 3 months now
It’s the worst hair I’ve purchased since purchasing hair on Amazon
For the price, I am really disappointed
I think I should get my money back
I really thought I was getting was was pictured here😡😡",negative
80,Beauty & Personal Care,CeraVe AM Facial Moisturizing Lotion SPF 30 | Oil-Free Face Moisturizer with Sunscreen | Non-Comedogenic | 3 Ounce,$14.10 - $33.72,5,"I mainly bought this as a moderate SPF sunscreen for face and head (I'm a dude, 39, I shave my head). I have very oily skin so I needed something that would be oil free and as light as possible. This is a great product for that purpose, I can't speak to it's moisturizing properties or impact on sensitive skin. It is almost unscented and the scent that is there is quite neutral, so it shouldn't interfere with any other scents you have going on.

I feel like with most moisturizers and especially one with SPF, it will often feel like there is ""something"" there. However, with this product it is a very light ""something"" and it isn't greasy or shiny. It might even have a matte-ifying effect, jury is still out.

Overall it works great as a light sunscreen for shorter periods in the sun. See other reviews for other aspects of the product.",positive
